title,col,wdl_url,ins_key,pub_key,dewey_dec_code,type_id,date,item_id
The Don and Volga Basins,col_56,https://www.wdl.org/en/item/9157,ins_1,pub_221,914.947,bk,1920,19689
East and West Prussia,col_56,https://www.wdl.org/en/item/9158,ins_1,pub_221,914.947,bk,1920,19690
Eastern Siberia,col_56,https://www.wdl.org/en/item/9159,ins_1,pub_221,327.957,bk,1920,19691
Hungarian Ruthenia,col_56,https://www.wdl.org/en/item/9160,ins_1,pub_221,914.949,bk,1920,19692
The Kiel Canal and Heligoland,col_56,https://www.wdl.org/en/item/9161,ins_1,pub_221,386.943,bk,1920,19693
Lorraine and Saar Minefields,col_56,https://www.wdl.org/en/item/9162,ins_1,pub_221,622.914,bk,1920,19694
Macedonia,col_56,https://www.wdl.org/en/item/9163,ins_1,pub_221,915.949,bk,1920,19695
Montenegro,col_56,https://www.wdl.org/en/item/9165,ins_1,pub_221,914.949,bk,1920,19697
Sakhalin,col_56,https://www.wdl.org/en/item/9168,ins_1,pub_221,915.947,bk,1920,19700
Slovakia,col_56,https://www.wdl.org/en/item/9169,ins_1,pub_221,914.943,bk,1920,19701
The Slovenes,col_56,https://www.wdl.org/en/item/9170,ins_1,pub_221,914.949,bk,1920,19702
The Ukraine,col_56,https://www.wdl.org/en/item/9172,ins_1,pub_221,914.947,bk,1920,19703
Upper Silesia,col_56,https://www.wdl.org/en/item/9173,ins_1,pub_221,914.943,bk,1920,19704
Abyssinia,col_56,https://www.wdl.org/en/item/9174,ins_1,pub_221,327.963,bk,1920,19705
Austrian Poland,col_56,https://www.wdl.org/en/item/9175,ins_1,pub_221,914.943,bk,1920,19706
Bessarabia,col_56,https://www.wdl.org/en/item/9176,ins_1,pub_221,914.947,bk,1920,19707
Bukovina,col_56,https://www.wdl.org/en/item/9177,ins_1,pub_221,914.949,bk,1920,19708
"Carniola, Carinthia and Styria",col_56,https://www.wdl.org/en/item/9178,ins_1,pub_221,914.943,bk,1920,19709
"Courland, Livonia and Esthonia",col_56,https://www.wdl.org/en/item/9181,ins_1,pub_221,914.947,bk,1920,19710
Croatia-Slavonia and Fiume,col_56,https://www.wdl.org/en/item/9182,ins_1,pub_221,914.949,bk,1920,19711
German Colonization,col_56,https://www.wdl.org/en/item/9185,ins_1,pub_221,325.327,bk,1920,19712
The Jugo-Slav Movement,col_56,https://www.wdl.org/en/item/9187,ins_1,pub_221,306.949,bk,1920,19714
Luxemburg and Limburg,col_56,https://www.wdl.org/en/item/9188,ins_1,pub_221,327.949,bk,1920,19715
Neutrality of Belgium,col_56,https://www.wdl.org/en/item/9189,ins_1,pub_221,341.949,bk,1920,19716
"Poland: General Sketch of History, 1569-1815",col_56,https://www.wdl.org/en/item/9192,ins_1,pub_221,914.943,bk,1920,19719
Prussian Poland,col_56,https://www.wdl.org/en/item/9193,ins_1,pub_221,914.943,bk,1920,19720
Question of the Scheldt,col_56,https://www.wdl.org/en/item/9195,ins_1,pub_221,341.949,bk,1920,19721
Rumania,col_56,https://www.wdl.org/en/item/9196,ins_1,pub_221,914.949,bk,1920,19722
"Russian Poland, Lithuania and White Russia",col_56,https://www.wdl.org/en/item/9197,ins_1,pub_221,327.949,bk,1920,19723
Spitsbergen,col_56,https://www.wdl.org/en/item/9200,ins_1,pub_221,327.948,bk,1920,19726
Tibet,col_56,https://www.wdl.org/en/item/9201,ins_1,pub_221,915.951,bk,1920,19727
Transylvania and the Banat,col_56,https://www.wdl.org/en/item/9203,ins_1,pub_221,914.949,bk,1920,19729
Zionism,col_56,https://www.wdl.org/en/item/9204,ins_1,pub_221,296.321,bk,1920,19730
Anatolia,col_56,https://www.wdl.org/en/item/11766,ins_1,pub_221,915.956,bk,1920,22121
Arabia,col_56,https://www.wdl.org/en/item/11767,ins_1,pub_221,915.956,bk,1920,22122
Armenia and Kurdistan,col_56,https://www.wdl.org/en/item/11768,ins_1,pub_221,915.956,bk,1920,22123
France and the Levant,col_56,https://www.wdl.org/en/item/11769,ins_1,pub_221,327.956,bk,1920,22124
Turkey in Asia,col_56,https://www.wdl.org/en/item/11770,ins_1,pub_221,915.956,bk,1920,22125
Persian Gulf,col_56,https://www.wdl.org/en/item/11771,ins_1,pub_221,327.956,bk,1920,22126
Mohammedan History,col_56,https://www.wdl.org/en/item/11772,ins_1,pub_221,297.910,bk,1920,22127
Mesopotamia,col_56,https://www.wdl.org/en/item/11773,ins_1,pub_221,915.956,bk,1920,22128
Syria and Palestine,col_56,https://www.wdl.org/en/item/11774,ins_1,pub_221,915.956,bk,1920,22129
British Somaliland and Sokotra,col_56,https://www.wdl.org/en/item/11787,ins_1,pub_221,915.953,bk,1920,22142
Serbia,col_56,https://www.wdl.org/en/item/11860,ins_1,pub_221,914.949,bk,1920,22215
Greece with the Cyclades and Northern Sporades,col_56,https://www.wdl.org/en/item/11861,ins_1,pub_221,914.949,bk,1920,22216
Turkey in Europe,col_56,https://www.wdl.org/en/item/11862,ins_1,pub_221,915.956,bk,1920,22217
Holland,col_56,https://www.wdl.org/en/item/11863,ins_1,pub_221,914.949,bk,1920,22218
Spain,col_56,https://www.wdl.org/en/item/11864,ins_1,pub_221,914.946,bk,1920,22219
History of the Eastern Question,col_56,https://www.wdl.org/en/item/11865,ins_1,pub_221,327.947,bk,1920,22220
Finland,col_56,https://www.wdl.org/en/item/11866,ins_1,pub_221,914.948,bk,1920,22221
Albania,col_56,https://www.wdl.org/en/item/11867,ins_1,pub_221,914.949,bk,1920,22222
Belgium,col_56,https://www.wdl.org/en/item/11868,ins_1,pub_221,914.949,bk,1920,22223
Bulgaria,col_56,https://www.wdl.org/en/item/11869,ins_1,pub_221,914.949,bk,1920,22224
Dahomey,col_56,https://www.wdl.org/en/item/11870,ins_1,pub_221,916.966,bk,1920,22225
Japan,col_56,https://www.wdl.org/en/item/11871,ins_1,pub_221,915.952,bk,1920,22226
"The Congress of Vienna, 1814‒1815",col_56,https://www.wdl.org/en/item/11872,ins_1,pub_221,327.940,bk,1920,22227
Upper Senegal and Niger,col_56,https://www.wdl.org/en/item/11873,ins_1,pub_221,916.966,bk,1920,22228
Macao,col_56,https://www.wdl.org/en/item/11874,ins_1,pub_221,915.951,bk,1920,22229
Italian Libya,col_56,https://www.wdl.org/en/item/11875,ins_1,pub_221,916.961,bk,1920,22230
Italian Somaliland,col_56,https://www.wdl.org/en/item/11876,ins_1,pub_221,916.967,bk,1920,22231
Ivory Coast,col_56,https://www.wdl.org/en/item/11877,ins_1,pub_221,916.966,bk,1920,22232
Java and Madura,col_56,https://www.wdl.org/en/item/11878,ins_1,pub_221,919.959,bk,1920,22233
"Kenya, Uganda and Zanzibar",col_56,https://www.wdl.org/en/item/11879,ins_1,pub_221,916.967,bk,1920,22234
Kiaochow and Weihaiwei,col_56,https://www.wdl.org/en/item/11880,ins_1,pub_221,327.951,bk,1920,22235
Liberia,col_56,https://www.wdl.org/en/item/11881,ins_1,pub_221,916,bk,1920,22236
Islands of the Northern and Eastern Aegean,col_56,https://www.wdl.org/en/item/11882,ins_1,pub_221,914.949,bk,1920,22237
Introduction to the Guiana Colonies,col_56,https://www.wdl.org/en/item/11883,ins_1,pub_221,918.988,bk,1920,22238
French Somaliland,col_56,https://www.wdl.org/en/item/11884,ins_1,pub_221,916.967,bk,1920,22239
Gold Coast,col_56,https://www.wdl.org/en/item/11885,ins_1,pub_221,916.966,bk,1920,22240
Greenland,col_56,https://www.wdl.org/en/item/11886,ins_1,pub_221,919.998,bk,1920,22241
International Canals,col_56,https://www.wdl.org/en/item/11887,ins_1,pub_221,341,bk,1920,22242
International Congresses,col_56,https://www.wdl.org/en/item/11888,ins_1,pub_221,327.399,bk,1920,22243
International Rivers,col_56,https://www.wdl.org/en/item/11889,ins_1,pub_221,341.386,bk,1920,22244
"Malpelo, Cocos, and Easter Islands",col_56,https://www.wdl.org/en/item/11890,ins_1,pub_221,918.996,bk,1920,22245
French West Africa,col_56,https://www.wdl.org/en/item/11891,ins_1,pub_221,327.966,bk,1920,22246
Galápagos and Juan Fernández Islands,col_56,https://www.wdl.org/en/item/11892,ins_1,pub_221,918.986,bk,1920,22247
Gambia,col_56,https://www.wdl.org/en/item/11893,ins_1,pub_221,916.966,bk,1920,22248
German Opinion on National Policy Prior to July 1914: Part I,col_56,https://www.wdl.org/en/item/11894,ins_1,pub_221,327.940,bk,1920,22249
German Opinion on National Policy Since July 1914,col_56,https://www.wdl.org/en/item/11895,ins_1,pub_221,327.940,bk,1920,22250
Anglo-Egyptian Sudan,col_56,https://www.wdl.org/en/item/11896,ins_1,pub_221,916.962,bk,1920,22251
Angola (Including Cabinda),col_56,https://www.wdl.org/en/item/11897,ins_1,pub_221,916.967,bk,1920,22252
The Austrian Littoral,col_56,https://www.wdl.org/en/item/11898,ins_1,pub_221,914.949,bk,1920,22253
Azores and Madeira,col_56,https://www.wdl.org/en/item/11899,ins_1,pub_221,914.946,bk,1920,22254
Belgian Congo,col_56,https://www.wdl.org/en/item/11900,ins_1,pub_221,327.967,bk,1920,22255
British Guiana,col_56,https://www.wdl.org/en/item/11901,ins_1,pub_221,918.988,bk,1920,22256
British Honduras,col_56,https://www.wdl.org/en/item/11902,ins_1,pub_221,917.972,bk,1920,22257
British New Guinea (Papua),col_56,https://www.wdl.org/en/item/11903,ins_1,pub_221,919.995,bk,1920,22258
British Possessions in Oceania,col_56,https://www.wdl.org/en/item/11904,ins_1,pub_221,919.996,bk,1920,22259
British West Africa (General),col_56,https://www.wdl.org/en/item/11905,ins_1,pub_221,916.966,bk,1920,22260
Cameroon,col_56,https://www.wdl.org/en/item/11906,ins_1,pub_221,916.967,bk,1920,22261
Canary Islands,col_56,https://www.wdl.org/en/item/11907,ins_1,pub_221,914.946,bk,1920,22262
Cape Verde Islands,col_56,https://www.wdl.org/en/item/11908,ins_1,pub_221,916.966,bk,1920,22263
Celebes,col_56,https://www.wdl.org/en/item/11909,ins_1,pub_221,915.959,bk,1920,22264
China,col_56,https://www.wdl.org/en/item/11910,ins_1,pub_221,915.951,bk,1920,22265
"The Congress of Berlin, 1878",col_56,https://www.wdl.org/en/item/11911,ins_1,pub_221,327.949,bk,1920,22266
Cyprus,col_56,https://www.wdl.org/en/item/11912,ins_1,pub_221,914.956,bk,1920,22267
Discoveries and Acquisitions in the Pacific,col_56,https://www.wdl.org/en/item/11913,ins_1,pub_221,327,bk,1920,22268
Dutch Borneo,col_56,https://www.wdl.org/en/item/11914,ins_1,pub_221,915.959,bk,1920,22269
Dutch Guiana,col_56,https://www.wdl.org/en/item/11915,ins_1,pub_221,918.988,bk,1920,22270
Dutch Timor and the Lesser Sunda Islands,col_56,https://www.wdl.org/en/item/11916,ins_1,pub_221,915.959,bk,1920,22271
Eritrea,col_56,https://www.wdl.org/en/item/11917,ins_1,pub_221,916.963,bk,1920,22272
Dutch New Guinea and the Molucca Islands,col_56,https://www.wdl.org/en/item/11918,ins_1,pub_221,915.959,bk,1920,22273
"European Coalitions, Alliances, and Ententes Since 1792",col_56,https://www.wdl.org/en/item/11919,ins_1,pub_221,327,bk,1920,22274
Falkland Islands and Kerguelen,col_56,https://www.wdl.org/en/item/11920,ins_1,pub_221,997.998,bk,1920,22275
The Formation of the Portuguese Colonial Empire,col_56,https://www.wdl.org/en/item/11921,ins_1,pub_221,325.327,bk,1920,22276
Former German Possessions in Oceania,col_56,https://www.wdl.org/en/item/11922,ins_1,pub_221,325.996,bk,1920,22277
The Freedom of the Seas,col_56,https://www.wdl.org/en/item/11923,ins_1,pub_221,327.341,bk,1920,22278
French Guiana,col_56,https://www.wdl.org/en/item/11924,ins_1,pub_221,918.988,bk,1920,22279
French Equatorial Africa,col_56,https://www.wdl.org/en/item/11925,ins_1,pub_221,916.967,bk,1920,22280
French Guinea,col_56,https://www.wdl.org/en/item/11926,ins_1,pub_221,916.966,bk,1920,22281
French Possessions in India,col_56,https://www.wdl.org/en/item/11927,ins_1,pub_221,325.954,bk,1920,22282
French Morocco,col_56,https://www.wdl.org/en/item/11928,ins_1,pub_221,916.964,bk,1920,22283
French Indo-China,col_56,https://www.wdl.org/en/item/11929,ins_1,pub_221,915.959,bk,1920,22284
French Possessions in Oceania,col_56,https://www.wdl.org/en/item/11930,ins_1,pub_221,325.996,bk,1920,22285
Schemes for Maintaining General Peace,col_56,https://www.wdl.org/en/item/11931,ins_1,pub_221,327.341,bk,1920,22286
Schleswig-Holstein,col_56,https://www.wdl.org/en/item/11932,ins_1,pub_221,914.943,bk,1920,22287
Senegal,col_56,https://www.wdl.org/en/item/11933,ins_1,pub_221,916.966,bk,1920,22288
Saint-Pierre and Miquelon,col_56,https://www.wdl.org/en/item/11934,ins_1,pub_221,917.971,bk,1920,22289
San Thomé and Principe,col_56,https://www.wdl.org/en/item/11935,ins_1,pub_221,916.967,bk,1920,22290
Portuguese Timor,col_56,https://www.wdl.org/en/item/11936,ins_1,pub_221,915.959,bk,1920,22291
President Wilson's Policy,col_56,https://www.wdl.org/en/item/11937,ins_1,pub_221,327.940,bk,1920,22292
Portuguese Guinea,col_56,https://www.wdl.org/en/item/11938,ins_1,pub_221,916.966,bk,1920,22293
Portuguese Possessions in India,col_56,https://www.wdl.org/en/item/11939,ins_1,pub_221,915.954,bk,1920,22294
Plebiscite and Referendum,col_56,https://www.wdl.org/en/item/11940,ins_1,pub_221,323.342,bk,1920,22295
Nyasaland,col_56,https://www.wdl.org/en/item/11941,ins_1,pub_221,916.968,bk,1920,22296
Partition of Africa,col_56,https://www.wdl.org/en/item/11942,ins_1,pub_221,325.916,bk,1920,22297
New Hebrides,col_56,https://www.wdl.org/en/item/11943,ins_1,pub_221,327.919,bk,1920,22298
Nigeria,col_56,https://www.wdl.org/en/item/11944,ins_1,pub_221,916.966,bk,1920,22299
Mozambique,col_56,https://www.wdl.org/en/item/11945,ins_1,pub_221,916.967,bk,1920,22300
Mauretania,col_56,https://www.wdl.org/en/item/11946,ins_1,pub_221,916.966,bk,1920,22301
Manchuria,col_56,https://www.wdl.org/en/item/11947,ins_1,pub_221,915.951,bk,1920,22302
Siam,col_56,https://www.wdl.org/en/item/11948,ins_1,pub_221,915.959,bk,1920,22303
Sierra Leone,col_56,https://www.wdl.org/en/item/11949,ins_1,pub_221,916.966,bk,1920,22304
South-West Africa,col_56,https://www.wdl.org/en/item/11950,ins_1,pub_221,916.968,bk,1920,22305
Spanish Guinea,col_56,https://www.wdl.org/en/item/11951,ins_1,pub_221,916.967,bk,1920,22306
Spanish Morocco,col_56,https://www.wdl.org/en/item/11952,ins_1,pub_221,916.964,bk,1920,22307
Spanish Sahara,col_56,https://www.wdl.org/en/item/11953,ins_1,pub_221,916.966,bk,1920,22308
Sumatra,col_56,https://www.wdl.org/en/item/11954,ins_1,pub_221,915.959,bk,1920,22309
Tanganyika (German East Africa),col_56,https://www.wdl.org/en/item/11955,ins_1,pub_221,916.967,bk,1920,22310
Togoland,col_56,https://www.wdl.org/en/item/11956,ins_1,pub_221,916.966,bk,1920,22311
Treatment of Natives in the German Colonies,col_56,https://www.wdl.org/en/item/11957,ins_1,pub_221,323.968,bk,1920,22312
Trentino and Alto Adige,col_56,https://www.wdl.org/en/item/11958,ins_1,pub_221,914.945,bk,1920,22313
Rhenish Prussia,col_56,https://www.wdl.org/en/item/11959,ins_1,pub_221,914.943,bk,1920,22314
Indemnities of War: Subsidies and Loans,col_56,https://www.wdl.org/en/item/11960,ins_1,pub_221,332.940,bk,1920,22315
The Revolt in Arabia,col_12,https://www.wdl.org/en/item/11755,ins_1,pub_976,297.953,bk,1917,10180
The Revolt in Arabia,col_12,https://www.wdl.org/en/item/11755,ins_1,pub_976,297.953,bk,1917,22110
"AWOL, Or, All Wrong Old Laddiebuck",col_12,https://www.wdl.org/en/item/9164,ins_1,pub_658,350,mp,1919,7766
"AWOL, Or, All Wrong Old Laddiebuck",col_12,https://www.wdl.org/en/item/9164,ins_1,pub_658,350,mp,1919,19696
Under Four Flags,col_12,https://www.wdl.org/en/item/9167,ins_1,pub_659,356.940,mp,1918-10/1918-12,7769
Under Four Flags,col_12,https://www.wdl.org/en/item/9167,ins_1,pub_659,356.940,mp,1918-10/1918-12,19699
"Mulberry Street, New York City",col_19,https://www.wdl.org/en/item/158,ins_1,pub_70,974,prph,1900,152
General View of Niagara Falls from Bridge,col_19,https://www.wdl.org/en/item/285,ins_1,pub_70,917,prph,1901,278
A Mule in Havana,col_19,https://www.wdl.org/en/item/334,ins_1,pub_70,972,prph,1900,321
"Havana''s Street, Havana",col_19,https://www.wdl.org/en/item/335,ins_1,pub_70,972,prph,1900,322
"Wall of Cabana Fortress, Havana",col_19,https://www.wdl.org/en/item/336,ins_1,pub_70,972,prph,1900,323
A Mexican Hacienda,col_19,https://www.wdl.org/en/item/499,ins_1,pub_70,728.972,prph,1884/1923,479
"Market, Caracas, Venezuela",col_19,https://www.wdl.org/en/item/583,ins_1,pub_70,381,prph,1900/1906,555
"Country Store, Venezuela",col_19,https://www.wdl.org/en/item/584,ins_1,pub_70,381,prph,1900/1906,556
"Mulberry Street, New York City",col_19,https://www.wdl.org/en/item/158,ins_1,pub_70,974,prph,1900,12082
General View of Niagara Falls from Bridge,col_19,https://www.wdl.org/en/item/285,ins_1,pub_70,917,prph,1901,12208
A Mule in Havana,col_19,https://www.wdl.org/en/item/334,ins_1,pub_70,972,prph,1900,12251
"Havana''s Street, Havana",col_19,https://www.wdl.org/en/item/335,ins_1,pub_70,972,prph,1900,12252
"Wall of Cabana Fortress, Havana",col_19,https://www.wdl.org/en/item/336,ins_1,pub_70,972,prph,1900,12253
A Mexican Hacienda,col_19,https://www.wdl.org/en/item/499,ins_1,pub_70,728.972,prph,1884/1923,12409
"Market, Caracas, Venezuela",col_19,https://www.wdl.org/en/item/583,ins_1,pub_70,381,prph,1900/1906,12485
"Country Store, Venezuela",col_19,https://www.wdl.org/en/item/584,ins_1,pub_70,381,prph,1900/1906,12486
"Fiume, a Street, Croatia, Austro-Hungary",col_29,https://www.wdl.org/en/item/323,ins_1,pub_70,388,prph,1890/1900,314
"Fiume, the Corso, Croatia, Austro-Hungary",col_29,https://www.wdl.org/en/item/325,ins_1,pub_70,949,prph,1890/1900,315
"Fiume, the Mole, (i.e, Molo), Croatia, Austro-Hungary",col_29,https://www.wdl.org/en/item/326,ins_1,pub_70,914,prph,1890/1900,316
"Fiume, the Harbor, Croatia, Austro-Hungary",col_29,https://www.wdl.org/en/item/327,ins_1,pub_70,914,prph,1890/1900,317
"Girl in Native Costume, Carniola, Austro-Hungary",col_29,https://www.wdl.org/en/item/680,ins_1,pub_70,305.391,prph,1897,647
"Devin and the Danube River, Southwest Slovakia, near Austrian Border, Austro-Hungary",col_29,https://www.wdl.org/en/item/2627,ins_1,pub_70,943,prph,1890/1900,1588
"Entrance to Castle, Prague, Bohemia, Austro-Hungary",col_29,https://www.wdl.org/en/item/2628,ins_1,pub_70,943,prph,1890/1900,1589
"Museum, Prague, Bohemia, Austro-Hungary",col_29,https://www.wdl.org/en/item/2629,ins_1,pub_70,943,prph,1890/1900,1590
"National Theatre, Prague, Bohemia, Austro-Hungary",col_29,https://www.wdl.org/en/item/2630,ins_1,pub_70,725.914,prph,1890/1900,1591
"Radetzky Memorial, Prague, Bohemia, Austro-Hungary",col_29,https://www.wdl.org/en/item/2631,ins_1,pub_70,730.943,prph,1890/1900,1592
"Jajce, Bosnia, Austro-Hungary",col_29,https://www.wdl.org/en/item/2632,ins_1,pub_70,943,prph,1890/1900,1593
"Sarajevo, Looking Toward Alifakovak, Bosnia, Austro-Hungary",col_29,https://www.wdl.org/en/item/2633,ins_1,pub_70,943,prph,1890/1900,1594
"Sarajevo, Bendbasi, Bosnia, Austro-Hungary",col_29,https://www.wdl.org/en/item/2634,ins_1,pub_70,943,prph,1890/1900,1595
"Sarajevo, Turkenviertal, Bosnia, Austro-Hungary",col_29,https://www.wdl.org/en/item/2635,ins_1,pub_70,943,prph,1890/1900,1596
"Visegrad, Bosnia, Austro-Hungary",col_29,https://www.wdl.org/en/item/2636,ins_1,pub_70,624.914,prph,1890/1900,1597
"Girl of Sarajevo, Bosnia, Austro-Hungary",col_29,https://www.wdl.org/en/item/2637,ins_1,pub_70,305.391,prph,1890/1900,1598
"Peasants Dancing, Bosnia, Austro-Hungary",col_29,https://www.wdl.org/en/item/2638,ins_1,pub_70,390.914,prph,1890/1900,1599
"Franz Joseph''s Bridge, Looking Towards the Bridge, Budapest, Hungary, Austro-Hungary",col_29,https://www.wdl.org/en/item/2639,ins_1,pub_70,914,prph,1890/1900,1600
"Ring Street, Budapest, Hungary, Austro-Hungary",col_29,https://www.wdl.org/en/item/2640,ins_1,pub_70,914,prph,1890/1900,1601
"Margaret''s Isle, Budapest, Hungary, Austro-Hungary",col_29,https://www.wdl.org/en/item/2641,ins_1,pub_70,914,prph,1890/1900,1602
"Fiume, a Street, Croatia, Austro-Hungary",col_29,https://www.wdl.org/en/item/323,ins_1,pub_70,388,prph,1890/1900,12244
"Fiume, the Corso, Croatia, Austro-Hungary",col_29,https://www.wdl.org/en/item/325,ins_1,pub_70,949,prph,1890/1900,12245
"Fiume, the Mole, (i.e, Molo), Croatia, Austro-Hungary",col_29,https://www.wdl.org/en/item/326,ins_1,pub_70,914,prph,1890/1900,12246
"Fiume, the Harbor, Croatia, Austro-Hungary",col_29,https://www.wdl.org/en/item/327,ins_1,pub_70,914,prph,1890/1900,12247
