Creator,creator_id
"Haugg, Louis, active 1856-1894|Inger, Christian",673
"Schell, Francis H., 1834-1909",674
"Watson, John Frampton",675
"Magee, John L.",676
"Traubel, M. H., 1820-1897",677
"Cowperthwaite, Samuel",678
"Rosenthal, Max, 1833-1918",679
"Tholey, Charles P., died 1898",680
"Beaulieu, Emile F.",681
"Autenrieth, C. M. (Charles M.), active 1856-1908|Collins, Edward, 1821-1902",682
"Haugg, Louis, active 1856-1894",683
"Luders, E.",684
Ibbotson and Queen,685
"Button, Stephen Decatur, 1813-1897",686
"Boell, William",687
"Newsam, Albert, 1809-1864",688
"Posoff, Isadore",689
"Milhous, Katherine, 1894-1977",690
"Fowler, T. M. (Thaddeus Mortimer), 1842-1922",691
"Ruger, Albert, 1829-1899",692
"Lebedev, Vladimir Vasilʹevich, 1891-1967",693
"Lentulov, Aristarkh Vasilievich, 1882-1943",694
"Mayakovsky, Vladimir, 1893-1930",695
"Malevich, Kazimir Severinovich, 1878-1935",696
"Chagall, Marc, 1887-1985",697
"Simpson, William, 1823-1899",698
"Tayler, William, 1808-1892",699
"Street, Catherine",700
"Tempesta, Antonio, 1555-1630",701
"Gyōki, 668-749",702
"Bytynsʹkyĭ, Mykola, 1893-1972",703
"Rizi, Francisco, circa 1608-1685",704
"Goya, Francisco, 1746-1828",705
"Alenza y Nieto, Leonardo, 1807-1845|Lameyer, F. (Francisco), 1825-1877|Ortega, Calixto, flourished 1839-1855",706
"White, Miles, 1914-2000",707
"Eckersberg, C. W. (Christoffer Wilhelm), 1783-1853",708
"Rørbye, Martinus, 1803-1848",709
"Egede, Hans, 1686-1758",710
"Tychyna, Anatoly K., 1897–1986",711
"Frants, R. F.|Khrenov, A. S. (Anatoliĭ Semenovich)|Kryzhitsky, K. Y.|Navozov, V. I.|Samokish, H. S.|Zichy, Mihály, 1827-1906",712
"Leybowicz, Hirsz, 1700-post 1785",713
"Hjortzberg, Olle, 1872-1959",714
"Gillberg, Carl Gustaf, 1774-1855",715
"Srbinović, Naum",716
"Ike (Ikeno), Taiga, 1723-1776|Itō, Jakuchū, 1716-1800|Maruyama, Ōkyo, 1733-1795",717
"Tani, Bunchō, 1763-1840 or 1841",718
"Junpo, 1504-1549",719
"Sakamoto, Kōnen, 1800-1853",720
"Hosoda, Eishi, 1756-1829",721
"Gozzini, Vincenzo, born 1788",722
"Martinik, E.",723
"Kenel, Vasily Alexandrovich, 1843-1893",724
"Kibell, T.",725
"Chamotte, S.",726
"Martos, Ivan Petrovich, 1752-1835",727
"Nikolaev, Vladimir, 1847-1911",728
"William, de Brailes, active 13th century",729
"Master of Catherine of Cleves, active 1430-1460|Masters of Zweder van Culemborg",730
"Gottschalk, active 1170?-1204",731
"Ṙoslin, T'oros, active 1256-1268",732
"Fulton, Robert, 1765-1815",733
"Amberes, Gumart de",734
"Jorge Oramas, José, 1911-1935",735
"Millares, Manolo, 1926-1972",736
"Padrón, Antonio, 1920-1968",737
"Sorolla, Joaquín, 1863-1923",738
"Meifrén, Eliseo, 1859-1940",739
"Burgoldt, Paul",740
"Li, Gonglin, 1049-1106",741
"Vinckeboons, Joan, 1617-1670",742
"La Rue, Philippe de",743
"Chavanne, Josef, 1846-1902",744
"Treskot, Johann, 1719-1786",745
"Kropotkin, P.",746
"Wilbrecht, Alexander",747
"Ahmed, Hajji, 16th century",748
"Jaillot, Alexis-Hubert, approximately 1632-1712|Sanson, Guillaume",749
"Lotter, Tobias Conrad, 1717-1777",750
"Manuel, José",751
"Dally, N.",752
"Blaeu, Joan, 1596-1673",753
"Meurs, Jacob van, 1619-1680",754
"Le Rouge, Georges-Louis",755
"Almeida, Francisco José de Lacerda e, 1753-1798",756
"Fonné, E.",757
"Cupet, Pierre-Paul, 1859-1907|Friquegnon, Jean-Baptiste, 1858-1934|Malglaive, Joseph de, 1862-1914",758
"Sarfert, Ernst Gotthilf, 1882-1937",759
"Ozanne, Pierre, 1737-1813",760
"Ughi, Lodovico",761
"Mortier, Pierre, 1663-1736",762
"Neuhaus, Heinrich, 1833-1887",763
"Anderson, Benjamin J. K., born 1834",764
"Hutchison, J. D.",765
"Chaves, Geronimo, 1523-1574|Hurtado de Mendoza, Diego, 1503-1575",766
"Ravenstein, Ernest George, 1834-1913",767
"Rhins, J.-L. Dutreuil de, 1846-1894",768
"Cossin, Jean",769
Filippov,770
"Baily, John, active 1811-1850",771
"Martel, Peter",772
"Lion, Manuel Vieira",773
"Gastaldi, Giacomo, 1500?-1565?|Ramusio, Giovanni Battista, 1485-1557",774
"Araújo, Antonio José",775
"Galluzzo, Henrique Antonio, died 1769",776
"Ciera, Miguel Antonio, 18th century",777
"Güssefeld, Franz Ludwig, 1744-1807",778
"Fritz, Samuel, 1654-1724",779
"Cerviño, Pedro Antonio, 1757-1816",780
"López of Vargas Machuca, Tomás, 1731-1802",781
"Albrizzi, Giovanni Battista, 1698-1777",782
"Jacotin, Pierre, 1765-1827",783
"Bartholomew, John George, 1860-1920",784
"Retz, Francisco",785
"Fora, Nicolas de la, born 1730?",786
"Bamberger, Solomon",787
"Ryne, I. van",788
"Alvarez, Antonio",789
"Duval, Pierre, 1619-1683",790
"Turquan, Victor, 1857-19?",791
"Clark, William, 1770-1838",792
"Cassini, Jean-Dominique, 1625-1712",793
"Boazio, Baptista",794
"Ovalle, Alonso de, 1601-1651",795
"Kim, Jeongho",796
"Prunes, Mateus, flourished 1553-1599",797
"Seymour, Silas, 1817-1890",798
"Forlani, Paolo",799
"Mercator, Gerhard, 1512-1594",800
"McKay, A. F. (Augustus F.)",801
"Vancouver, George, 1757-1798",802
"Cook, James, 1728-1779",803
"Belleyme, Pierre de, 1747-1819",804
"Lavanha, João Baptista, 1555-1624",805
"Tosca, Tomás Vicente, 1651-1723",806
"Agnese, Battista, 1514-1564",807
"Schultz, Johann Bernhard, died 1695",808
"Dourado, Fernando Vaz, 16th century",809
"Restrepo, José Manuel, 1781-1863",810
"Burr, David H., 1803-1875",811
"Hutchins, Thomas, 1730-1789",812
"Astuatsaturean, M.",813
"Murillo Velarde, Pedro, 1696-1753",814
"Santa Cruz, Alonso de, 1505-1567",815
"Martines, Joan, 1556–1590",816
"Moya, Casimiro N. de, died 1915",817
"Morey, W., Junior",818
"Jenkins, E. E.|Mulford, John C.",819
"Mulford, John C.",820
"Hooton, M.|Mulford, John C.",821
"Darley, James M. (James Morrison)|Jenkins, E. E.|Mulford, John C.",822
"Jenkins, E. E.|Mulford, John C.|Rosendorn, P. A.",823
"Gripenhielm, Carl, 1655-1694",824
"Janvier, Jean‏, flourished 1746-1782‏",825
"Chiquet, Jacques, 1673?-1721",826
"Ishikawa, Tomonobu, died circa 1715",827
"Berghaus, Heinrich Karl Wilhelm, 1797-1884",828
"Sharbau, Henry, 1822-1904",829
"Moulart-Sanson, Pierre, died 1730",830
"Bruff, Joseph Goldsborough, 1804-1889",831
"Davis, Alexander Jackson, 1803-1892",832
"Ledyard, John, 1751-1789",833
"Aesop|Avianus|Bracciolini, Poggio, 1380-1459|Bruni, Leonardo, 1369-1444|d'Arezzo, Rinuccio, born 1395?|Petrus Alfonsi, 1062-1110",834
"Bonet, Honoré, flourished 1378-1398|Christine, de Pisan, circa 1364-circa 1431|Frontinus, Sextus Julius, fourished 97-103 A.D.|Valerius Maximus|Vegetius Renatus, Flavius, flourished 4th century A.D.",835
"Sauzey, Jean-Camille-Abel-Fleuri, born 1859",836
"Moor, Leon de",837
"Martínez, Antonio José, 1793-1867",838
"Lange, Lorenz",839
"de Fer, Nicolas, 1646-1720",840
"Kepler, Johannes, 1571-1630",841
"Slovtsov, Peter Andreevich, 1767-1843",842
"al-Mukhtār ibn Aḥmad ibn Abī Bakr al-Kuntī al-Kabīr, Sayyid",843
"Braccelli, Giovanni Battista, flourished 1624-1649",844
"Keller, Franz, 1835-1890",845
"Roosevelt, Theodore, 1858-1919",846
"Innokentii, Saint, Metropolitan of Moscow and Kolomna, 1797-1879",847
"Montanus, Arnoldus, 1625?-1683",848
"Acarete, du Biscay, 17th century",849
"Rochefort, Charles de, 1605-1683",850
"Chʻamchʻyantsʻ, Mikʻayel, 1738-1823",851
"Sofroniĭ, Vrachanski, Bishop of Vratsa, 1739-1813",852
"Rakovski, Georgi Stoĭkov, 1821-1867",853
"Neofit, Archimandrite, 1780?-1848",854
Catholic Church. Congregatio de Propaganda Fide,855
"Paolini, Stefano",856
"Hamdi Bey, Osman, 1842-1910|Launay, Marie de",857
"Hazard, Samuel, 1834-1876",858
"Coreal, Francisco, 1648?-1708|Nyel, Armand Jean Xavier, 1670-1738",859
"Bordes, J. Marie de",860
"Rainsford, Marcus, active 1805",861
"Leonardo de Argensola, Bartolomé, 1562-1631",862
"Ingraham, Joseph, 1762-1800",863
"al-Din Abu al-Abbas Ahmad ibn al-Hajj al-Amin al-Tawathi al-Ghalawi, Nasir",864
"Sayyid Ahmad ibn Amar al-Raqadi al-Tumbukti al-Kunti, 17th century",865
Sulaymān ibn Aḥmad,866
"Granstrem, Ė. (Ėduard), 1844?-1918",867
"Pushkarev, Ivan, 1808-1848",868
"León y Gama, Antonio de, 1735-1802",869
"Vizcaíno, Sebastián, 1550?-1615",870
"Montesquieu, Charles de Secondat, baron de, 1689-1755",871
"Guillaume de Lorris, circa 1200-1260|Jean de Meung, circa 1240-1304",872
"Newton, John, 1725-1807",873
"Philip II, King of Spain",874
"Breton, Nicholas, around 1545-1626",875
"Drake, Francis, died 1637|Fletcher, Francis, 16th century",876
"Leigh, Felix",877
"Johnson, Virginia W. (Wales), 1849-1916",878
"Churchill, Randolph Henry Spencer, Lord, 1849-1895",879
Assemblies of God,880
Union of the Peoples of Cameroon [UPC],881
"Le Maire, Jacques-Joseph",882
"Carbou, Henri",883
"René, Carl",884
French West Africa,885
"Gouled Aptidon, Hassan",886
"Baker, J. H.",887
"Leo, Africanus, around 1492-1550|Moore, Francis, flourished 1744|Stibbs, Bartholomew",888
"Nkrumah, Kwame, 1909-1972",889
"Rouget, Fernand, born 1876",890
"Nunes da Ponte, Luis Monteiro, born 1884",891
"Sonnerat, Pierre, 1748-1814",892
"Rehbock, Theodor, born 1864",893
"Uring, Nathaniel",894
"Crick, G. C., 1856-1917|Culin, Stewart, 1858-1929|Gregory, J. W., 1864-1932|Günther, Albert C. L. G., 1830-1914|Holland, W. J., 1848-1932|Jordan, Karl, 1861-1959|Pocock, R. I., 1863-1947|Simon, Eugène, 1848-1924|Smith, Arthur Donaldson, 1866-1939",895
"O'Neil, Owen Rowe",896
"Klose, Heinrich, 1864-",897
"Murasaki Shikibu, born 978?",898
"Chen, Yumo, 1548-1618",899
"Zhang, Fujing, 1475-1539",900
"Huangfu, Fang, approximately 1503-1582",901
"Zhang, Fu, born 1469",902
"Hartzer, Fernand",903
"David, Caroline Martha, 1867-1951",904
"Cheng, Xun",905
"Massieu, Isabelle Bauche, 1844-1932",906
"Lévi, Sylvain, 1863-1935",907
"Führer, Alois Anton, 1853-1930",908
"Fraser, James Baillie, 1783-1856",909
"Ross, John, 1842-1915",910
"Hamilton, A. (Angus), 1874-1913",911
"Lowell, Percival, 1855-1916",912
"Pétis, François, 1622-1695",913
"Price, M. Philips (Morgan Philips), 1885-1973",914
"Achleitner, Arthur, 1858-1927|Biernatzki, Johannes, born 1849|Kürschner, Joseph, 1853-1902",915
"Watts, William, flourished 1737-1758",916
"Bradley-Birt, Francis Bradley, 1874-1963",917
"Carmichael, John, around 1751|Grose, John Henry, around 1750-1783",918
"Rennie, D. F., died 1868",919
"Bose, Kishen Kant|Eden, Ashley, Sir, 1831-1887|Griffith, William, 1810-1845|Pemberton, R.B. (Robert Boileau)",920
"Sangermano, Father, ?-1819",921
"Dautremer, Joseph, born 1860",922
"Yule, Henry, Sir, 1820-1889",923
"Chailley-Bert, Joseph, 1854-1928",924
"Ireland, Alleyne, 1871-1951",925
"Seligman, C. G. (Charles Gabriel), 1873-1940",926
"Finsch, O. (Otto), 1839-1917",927
"Grandpré, Louis de, 1761-1846",928
"Castro, Affonso de",929
"Mīr Khvānd, Muḥammad ibn Khāvandshāh, 1433-1498|Teixeira, Pedro, born around 1570",930
"Munier, Henri, 1881-1945",931
"Wüstenfeld, Ferdinand, 1808-1899",932
"Jāmī, 1414-1492",933
Saʻdī,934
"Ramos Izquierdo y Vivar, Luis",935
"Āṣafī, died 1517",936
"Niẓāmī Ganjavī, 1140 or 41-1202 or 3",937
"Jalāl al-Dīn Rūmī, Maulana, 1207-1273",938
"Dong, Yu, 1537-1606",939
"Li, Mengyang, 1473-1530",940
"Sufi, ʻAbd al-Rahman ibn ʻUmar, 903-986",941
"Hilālī, Badr al-Dīn, died 1528 or 9",942
"Jazūlī, Muḥammad ibn Sulaymān, died 1465",943
"Mackenzie, John, 1835-1899",944
"Clark, G. B. (Gavin Brown), 1846-1930",945
"Forbes, Frederick E.",946
"Ibn al-Athīr, Majd al-Dīn al-Mubārak ibn Muḥammad, 1149-1210",947
"Renouard, G.",948
"Bentley, W. Holman (William Holman), 1855-1905",949
"Dye, William McEntyre, 1831-1899",950
"Raffenel, Anne, 1809-1858",951
"Senghor, Léopold Sédar, 1906-2001",952
"Ismāʻīl Hāmid, died 1932|Muḥammad ibn Sa'id, al-Yiddālī|Wālid ibn al-Muṣṭafa, al-Dīmānī",953
"Le Roux, Hugues, 1860-1925",954
"Dubois, Félix, 1862-1945",955
"Lislet Geoffroy, Jean Baptiste, 1755-1836",956
"Leguével de Lacombe, B. F.",957
"Benyowsky, Maurice Auguste, comte de, 1746-1786",958
"Melli, Beniamino",959
"Mountnorris, George Annesley, Earl of, 1769-1844",960
"Lindequist, Friedrick von, 1861-1945",961
"Kollmann, Karl Paul, born 1865",962
"Jaeger, Fritz, 1881-1966|Waibel, Leo, 1888-1951",963
"Johnston, Harry Hamilton, Sir, 1858-1927",964
"Livingstone, Charles, 1821-1873|Livingstone, David, 1813-1873",965
"Livingstone, David, 1813-1873",966
"Hore, Edward Coode",967
"Joelson, F. S. (Ferdinand Stephen), 1893-?",968
"Bisiker, W. (William)",969
"Anderson, Johann, 1674-1743",970
"Heiric, of Auxerre, circa 841-circa 876",971
"Sūyūtī, 1445-1505",972
"Li, Deyu, 787-850",973
"Eliyyahu ben Shelomo Zalman, 1720-1797",974
"Wang, Chengzuo",975
"Sajāwandī, Sirāj al-Dīn Muḥammad ibn Muḥammad, 12th century",976
"Bougainville, Louis-Antoine de, 1729-1811",977
"Liu, Yingbin, 1588-1660",978
"Li, Chi, 1059-1109",979
"Wang, Kekuan, 1301-1369",980
"Kangxi, Emperor of China, 1654-1722",981
"Tong, Shiming",982
"Su, Shi, 1037-1101",983
"Huang, Hongxian, 1541-1600",984
"Adams, John, 1735-1826|Franklin, Benjamin, 1706-1790|Jay, John, 1745-1829",985
"Lincoln, Abraham, 1809-1865",986
"Dickinson, John, 1732-1808|Second Continental Congress, United States",987
General Assembly of the State of Tennessee,988
"Yang, Shiqi, 1366-1444",989
"Bane, Sherry|Kelly, Linda|Mattson, Mickie",990
"Kang, Hai, 1475-1540",991
"Vespucci, Amerigo, 1451-1512",992
"Cortés, Hernán, 1485-1547",993
"Garriga, Antonio, 1662-1733",994
"Arenas, Pedro de",995
Abu al-Munā Ibn Abī Naṣr Ibn Ḥafāż (13th century),996
"Abu al-‛Abbās Ahmad b. Yūsuf al-Qaysī al-Tīfāshī, 1184-1253/4",997
"Shihāb al-Dīn Ahmad b. ‛Umar b. Ismā‛īl b. Muhammad b. Abī Bakr al-Sūfī (Ibn al-Sūfī), died 1319",998
"Shaykh al-Islām Ahmad al-Bashtakī, died 1699 AD",999
"Ibn al-Majdī, Aḥmad ibn Rajab, 1366-1447",1000
"Ibn al-Hā’im al-Farḍī, 1352-1412",1001
Shaykh Muḥammad al-‘Umarī al-Shāfi‘ī,1002
Sayid ‘Abd al-Qādir ‘Alī al-Sakhāwī,1003
Muḥammad b. Abi al-Fatḥ al-Ṣūfī,1004
Ibrāhīm ibn ‛Umār al-Shāfi‛ī,1005
"Sibṭ al-Māridīnī, Badr al-Dīn Muḥammad ibn Muḥammad, born 1423",1006
Abu al-Ḥasan ‘Alī ibn ‘Abd al-Raḥmān ibn Aḥmad ibn Yūnus al-Miṣrī,1007
"Shihāb al-Dīn Aḥmad al-Qiqīzīmī (?) al-Shāfi‘ī, died 1659",1008
Ḥasan ibn Khalīl al-Larādi’ī,1009
"Kindī, died circa 873",1010
Abd-Allāh Ibn Bahā al-Din Muhammad Ibn Abd-Allāh al-Shanshāri al-Shāfīī,1011
"He, Shikun",1012
"Ruschenberger, W. S. W., 1807-1895",1013
"Magyar, László, 1818-1864",1014
"Moromori, Nakahara",1015
"Bakin, Kyokutei, 1767-1848|Shigenobu, Yanagawa",1016
"Gotō, Shōjirō, 1838-1897|Sakamoto, Ryōma, 1836-1867",1017
"Yokoyama, Masana, 1833-1908",1018
"Vega, Luis Lasso de la",1019
"de Iturbide, Agustin, 1783-1824",1020
"Montaño, Otilio, 1877-1917|Zapata, Emiliano, 1879-1919",1021
"ʻUrfī Shīrāzī, Muḥammad, 1555/6-1590/91",1022
"Al-Kalanbawi, Ismail ibni Mustafa ibni Masud",1023
"Efendi, Qara Hafiz",1024
"Al-Amidi, Muhammad, ?-1233",1025
"Sadr ush-Sharia, Ubeidullah ibni Masud",1026
"Mustafā bin Ahmed, 1541-1599",1027
"Hoca Sa'deddīn Efendi, 1536-1599",1028
"Ḥalabī, Ibrāhīm ibn Muṣṭafá, died 1776",1029
"Abu Muhammad al-Husajn bin Mas'ud al-Farra' Baghawi, 1043-1122",1030
"Abū Ma‘shar, 787-886",1031
"Benzi, Ugo, 1376-1439",1032
"Frederick II, King of Prussia, 1712-1786",1033
"Krokovskii, Ioasaf, died 1718",1034
"Song, Yingxing, born 1587",1035
"Wang, Shifu, circa 1250-1307",1036
"Josephus, Flavius, 38?-100?",1037
"Rabelais, François, 1494?-1553",1038
"Ullah, Neamet",1039
"Avicenna, 980-1037",1040
"Han, Yu, 768-824",1041
"Cui, Xuan",1042
Jingjing,1043
"Lu, Ji, 261-303",1044
"Zhu, Xi, 1130-1200",1045
"Vardapillay, T.",1046
"Ḥalabī, Ṣāliḥ Naṣr Allāh ibn Sallūm",1047
"Firdawsī, 940-1020",1048
"Qazwīnī, Zakarīyā ibn Muḥammad, circa 1203-1283",1049
"Jabartī, Ḥasan ibn Ibrāhīm al-",1050
"Descartes, René, 1596-1650",1051
"Copernicus, Nicolaus, 1473-1543",1052
"Ṭanṭāwī, Muḥammad ibn ʻĪsá",1053
"Maghribī, Abū Saʻīd ibn Ibrāhīm al-, 12th century",1054
"Anṣārī, Zakarīyā ibn Muḥammad, around 1420-1519",1055
"Budayrī, Muḥammad ibn Muḥammad",1056
"Ṭughrāʼī, al-Ḥusayn ibn ʻAlī, 1061 or 2-1121?",1057
"Ḥifnī, Muḥammad ibn Sālim, 1689 or 90-1767 or 8",1058
"al-Saʻdī, Aḥmad ibn Mājid, around 1432-1532",1059
"Evans, Maurice S. (Maurice Smethurst), 1854-1920",1060
"Spanuth, Johannes, born 1874",1061
"Wagemann, Ernst, 1884-1956",1062
"Burns, Robert, 1759-1796",1063
"Burns, Robert, 1759-1796|Ramsay, Allan, 1686-1758|Wilson, Alexander, 1766-1813",1064
"Blacklock, Thomas, 1721-1791",1065
"Mackenzie, Henry, 1745-1831",1066
"M'Lehose, Agnes, 1759-1841",1067
"Rennie, John, 1761-1821",1068
"Roscoe, William, 1753-1831",1069
"Shepherd, William, 1768-1847",1070
"Burns, Robert, 1759-1796|Perochon, Joseph Elias",1071
"Al-Busiri, Sharaf al-Dīn Muḥammad, 1213-1294",1072
Florida Supreme Court,1073
Florida Constitutional Convention,1074
"Kingsley, Zephaniah, 1765-1843",1075
Abd-al-Fattah Bin Abd-al-Rahman al-Banna al-Dumyati,1076
Zawraq al-Maghribī,1077
Alī ibn Sālim ibn Muhammad,1078
"Ibn Jazlah, Yaḥyá ibn ʻĪsá, died 1100",1079
"Ibn al-Bayṭār, ʻAbd Allāh ibn Aḥmad, died 1248",1080
"Ulugh Beg, 1394-1449",1081
"Ibn Māsawayh, Yūḥannā, approximately 777–857",1082
"Damīrī, Muḥammad ibn Mūsá, 1341?-1405",1083
"Jaldakī, Aidamur Ibn ʿAlī, died circa 1342",1084
"Maimonides, Moses, 1137?-1204",1085
"Gay, Claudio, 1800-1873",1086
"Gaudry, John B.",1087
Constitutional Committee,1088
"Mukasa, Ham, 1868-1956|Mullins, Joseph Dennis",1089
"Hove, Michiel ten, 1640-1689",1090
"Plockhoy, Pieter Corneliszoon, 1625-1694?",1091
"Candele, P. le",1092
West-Indische Compagnie (Netherlands),1093
"Staden, Hans, 1525-1576?",1094
"Donck, Adriaen van der, 1620-1655",1095
"ullah Shāhabādī Kashmirī, Ḥamīd",1096
"Mohammad A‘zam Diddimrī Kashmirī, flourished 18th century",1097
"Hamadhānī, ʻAlī ibn Muḥammad, 1314-1385",1098
"Shaik̲h̲ Yaʻqūb Ṣarfī, 1521-1595",1099
"Abu Abdullah Muḥammad ibn Sulaymān al-Jazūlī, Died 1465",1100
"Goodrich, Samuel G. (Samuel Griswold), 1793-1860",1101
"al-Bani, Yūsuf, 18th century",1102
"Ignatius, of Loyola, Saint, 1491-1556",1103
"al-Tūlānī, Buṭrus, 1655-1745",1104
"Yuwāṣaf from Baskinta, 1690-1737",1105
"Assemani, Giuseppe Simone, 1687-1768",1106
"Ghayṭī, Muḥammad ibn Aḥmad, 1504 or 5-1573 or 4",1107
"Nābulusī, ʻAbd al-Ghanī ibn Ismāʻīl, 1641-1731",1108
"La Poype de Vertrieu, Jean-Claude de, 1655-1732",1109
"Wolfram, von Eschenbach, 1170?-1220?",1110
"Stifter, Adalbert, 1805-1868",1111
Aristeas,1112
Heliodoros|Herodian|Polybius,1113
"Aeschines, approximately 389-314 B.C.|Demosthenes, 384-322 B.C.",1114
"Thomas, Seneca, flourished 1390-1472",1115
"Bede, the Venerable, Saint, 673-735",1116
"Agathias, died 582",1117
"Celsus, Aulus Cornelius",1118
"Rilski, Neofit, 1793-1881",1119
"Bardovskiĭ, Vasiliĭ Stepanovich, 1804–1874",1120
"Paisiĭ, Khilendarski, Hieromonk, born circa 1722",1121
"Fotinov, Konstantin Georgiev, circa 1790-1858",1122
"Sichan-Nikolov, Khristodul K., 1808-1899",1123
"Ognianovich, Konstantin (1798-1858)",1124
"Darvarēs, Dēmētrios Nikolaou, 1757–1853",1125
"Momchilov, Ivan Nikolov, 1819-1869",1126
Aesop,1127
"Dobroplodni, Sava Il. (Sava Iliev), 1820-1894",1128
"Heo, Jun",1129
"Yi, Bingheogak",1130
"Jeong, Hyeonseok",1131
"Sejo, King of Korea, 1417-1468",1132
"Lee, Byeongmo",1133
"Hŏ, Kyun, 1569–1618",1134
"Nicon, of the Monastery of Saint Simeon of the Black Mountain, 11th century",1135
"Gregory, of Nyssa, Saint, 335?-394?|Hermes the Sage|Issac, Bishop of Nineveh, 7th century",1136
"John, of Damascus, Saint, 670-756|Paul, of Antioch, 12th-13th century",1137
"Galilei, Galileo, 1564-1642",1138
"Paoli, Paolo Antonio, 1720?-1790?",1139
"Lactantius, Lucius Caecilius Firmianus, 240?-320?",1140
"Vanvitelli, Luigi, 1700-1773",1141
"Galilei, Maria Celeste, 1600-1634",1142
"Rocco, Antonio, 1586-1653",1143
"Ibn al-Bannāʼ, Aḥmad ibn Muḥammad, 1256?-1321?",1144
"Tīfāshī, Aḥmad ibn Yūsuf, died 1253 or 4",1145
"Ibn Ghāzī, Muḥammad ibn Aḥmad, 1437 or 8-1513",1146
"Najīb al-Dīn al-Samarqandī, Muḥammad ibn ʻAlī, died 1222",1147
"ʻĀmilī, Bahāʾ al-Dīn Muḥammad ibn Ḥusayn, 1547-1621",1148
"Jurjānī, Ismāʻīl ibn Ḥasan, 1042-1136 ",1149
"Dimashqī, ʻAbd al-Laṭīf ibn Aḥmad",1150
"Qāḍīʹzādah, Mūsá ibn Muḥammad, died approximately 1436",1151
"Ḥamīdī, ʻAbd al-Raḥmān ibn Aḥmad ibn ʻAlī",1152
