Dewey Decimal Code,item_id
724.958,2458
729.958,2459
729.958,2460
729.958,2461
724.958,2462
729.958,2463
729.958,2464
729.958,2465
729.958,2466
729.958,2467
729.958,2468
729.958,2469
729.958,2470
729.958,2471
729.958,2472
729.958,2473
729.958,2474
729.958,2475
729.958,2476
729.958,2477
729.958,2478
729.958,2479
729.958,2480
729.958,2481
729.958,2482
729.958,2483
729.958,2484
729.958,2485
729.958,2486
729.958,2487
729.958,2488
729.958,2489
724.958,2490
724.958,2491
724.958,2492
724.958,2493
279.958,2494
726.958,2495
729.958,2496
729.958,2497
729.958,2498
729.958,2499
729.958,2500
729.958,2501
729.958,2502
729.958,2503
729.958,2504
729.958,2505
729.958,2506
729.958,2507
729.958,2508
729.958,2509
729.958,2510
724.958,2511
724.958,2512
725.958,2513
725.958,2514
393.958,2515
393.958,2516
393.958,2517
393.958,2518
393.958,2519
393.958,2520
724.958,2521
724.958,2522
729.958,2523
723.958,2524
729.958,2525
729.958,2526
729.958,2527
729.958,2528
729.958,2529
729.958,2530
729.958,2531
723.958,2532
729.958,2533
729.958,2534
729.958,2535
729.958,2536
729.958,2537
723.958,2538
723.958,2539
723.958,2540
723.958,2541
724.958,2542
724.958,2543
724.958,2544
724.958,2545
393.958,2546
724.958,2547
729.958,2548
729.958,2549
729.958,2550
724.958,2551
726.958,2552
393.958,2553
393.958,2554
729.958,2555
726.958,2556
393.958,2557
724.958,2558
724.958,2559
726.958,2560
726.958,2561
726.958,2562
727.958,2563
727.958,2564
727.958,2565
727.958,2566
726.958,2567
729.958,2568
729.958,2569
729.958,2570
729.958,2571
726.958,2572
726.958,2573
297.958,2574
297.958,2575
297.958,2576
297.958,2577
729.958,2578
297.958,2579
727.958,2580
727.958,2581
727.958,2582
727.958,2583
727.958,2584
729.958,2585
729.958,2586
729.958,2587
729.958,2588
729.958,2589
729.958,2590
729.958,2591
729.958,2592
729.958,2593
729.958,2594
729.958,2595
729.958,2596
729.958,2597
729.958,2598
726.958,2599
729.958,2600
729.958,2601
727.958,2602
727.958,2603
727.958,2604
729.958,2605
727.958,2606
729.958,2607
729.958,2608
729.958,2609
729.958,2610
729.958,2611
729.958,2612
729.958,2613
729.958,2614
729.958,2615
729.958,2616
729.958,2617
729.958,2618
727.958,2619
727.958,2620
727.958,2621
727.958,2622
727.958,2623
729.958,2624
729.958,2625
727.958,2626
729.958,2627
297.958,2628
297.958,2629
297.958,2630
297.958,2631
727.958,2632
724.958,2633
727.958,2634
727.958,2635
727.958,2636
729.958,2637
729.958,2638
729.958,2639
729.958,2640
729.958,2641
729.958,2642
729.958,2643
729.958,2644
729.958,2645
729.958,2646
727.958,2647
729.958,2648
729.958,2649
729.958,2650
729.958,2651
729.958,2652
729.958,2653
727.958,2654
727.958,2655
729.958,2656
729.958,2657
729.958,2658
729.958,2659
726.958,2660
729.958,2661
729.958,2662
729.958,2663
729.958,2664
729.958,2665
729.958,2666
729.958,2667
729.958,2668
729.958,2669
729.958,2670
729.958,2671
727.958,2672
726.958,2673
729.958,2674
729.958,2675
729.958,2676
729.958,2677
729.958,2678
727.958,2679
724.958,2680
724.958,2681
726.958,2682
727.958,2683
297.958,2684
297.958,2685
297.958,2686
727.958,2687
727.958,2688
726.958,2689
958,2690
958,2691
958,2692
724.958,2693
610,2694
958,2695
728.958,2696
728.958,2697
728.958,2698
728.958,2699
727.958,2700
724.958,2701
726.958,2702
724.958,2703
958,2704
958,2705
724.958,2706
724.958,2707
729.958,2708
729.958,2709
729.958,2710
729.958,2711
729.958,2712
729.958,2713
729.958,2714
729.958,2715
729.958,2716
724.958,2717
729.958,2718
729.958,2719
729.958,2720
729.958,2721
729.958,2722
729.958,2723
729.958,2724
729.958,2725
729.958,2726
729.958,2727
729.958,2728
729.958,2729
729.958,2730
729.958,2731
729.958,2732
729.958,2733
729.958,2734
729.958,2735
729.958,2736
729.958,2737
724.958,2738
727.958,2739
729.958,2740
727.958,2741
720.958,2742
342,2743
912.975,2744
342,2745
349,2746
321.975,2747
326.975,2748
338,2749
614,2750
615,2751
531.623,2752
512.513,2753
513,2754
615,2755
550,2756
610.616,2757
603.615,2758
520.529,2759
516,2760
529.610,2761
503.590,2762
133.297,2763
362,2764
614,2765
392.951,2766
580.610,2767
610.641,2768
611,2769
296.344,2770
296,2771
296,2772
296.610,2773
296,2774
296,2775
912.983,2776
912.918,2777
912.918,2778
912.918,2779
912.918,2780
580.983,2781
590.983,2782
975,2783
323.371,2784
326.973,2785
387,2786
365,2787
355.356,2788
323.975,2789
386,2790
629,2791
791.975,2792
391.975,2793
634,2794
799.813,2795
796,2796
646,2797
917.975,2798
791.797,2799
975,2800
333.659,2801
551,2802
551.975,2803
323.623,2804
551,2805
597.917,2806
629,2807
728.729,2808
975,2809
799.917,2810
331,2811
746,2812
394.790,2813
622,2814
323.325,2815
728.796,2816
728.729,2817
390.917,2818
917,2819
355,2820
629.975,2821
973,2822
790,2823
398.782,2824
782.975,2825
891,2826
891,2827
792.891,2828
342,2829
276,2830
974,2831
206.974,2832
323.974,2833
325.974,2834
325.974,2835
325.974,2836
325.974,2837
382.981,2838
323.974,2839
918.981,2840
382.949,2841
325.974,2842
912,2843
297,2844
210.891,2845
954,2846
891,2847
954,2848
954,2849
297,2850
297,2851
891,2852
264.297,2853
910,2854
242,2855
297,2856
228,2857
264.281,2858
226.264,2859
264.281,2860
242,2861
242,2862
160.239,2863
180,2864
297,2865
297,2866
809,2867
264.281,2868
211,2869
831,2870
831,2871
095.226,2872
220,2873
321.937,2874
391.739,2875
833,2876
225,2877
232.831,2878
909,2879
221.270,2880
882.888,2881
885,2882
095.871,2883
508.570,2884
945,2885
610,2886
831.940,2887
415.491,2888
202,2889
900,2890
949,2891
133.154,2892
487,2893
513,2894
891,2895
230.281,2896
415.491,2897
225,2898
398,2899
491,2900
398.781,2901
301,2902
891,2903
529.808,2904
390.398,2905
390.529,2906
912,2907
951,2908
951,2909
951,2910
951,2911
951,2912
728.914,2913
728.914,2914
726.914,2915
724.914,2916
387.914,2917
726.914,2918
731.914,2919
914,2920
725.914,2921
727.914,2922
724.914,2923
914,2924
725.914,2925
730.914,2926
914.940,2927
725.914,2928
914,2929
726.914,2930
603.610,2931
640,2932
390.895,2933
294,2934
912.915,2935
170.181,2936
895,2937
230.242,2938
223.242,2939
230,2940
523,2941
937.945,2942
230.274,2943
728.945,2944
912,2945
296.392,2946
914,2947
726.914,2948
945,2949
725.914,2950
725.914,2951
681,2952
532,2953
523,2954
523,2955
523,2956
520,2957
520,2958
185,2959
712.914,2960
726.914,2961
726.914,2962
391.918,2963
708.914,2964
914,2965
725.914,2966
712.914,2967
728.914,2968
710.914,2969
725.914,2970
725.914,2971
725.914,2972
753,2973
725.914,2974
726.914,2975
728.914,2976
725.914,2977
710.914,2978
726.914,2979
726.914,2980
914.947,2981
714.914,2982
914.947,2983
712.914,2984
914,2985
723.914,2986
730.914,2987
624.914,2988
726.914,2989
355.914,2990
624.914,2991
728.914,2992
728.914,2993
725.914,2994
914,2995
725.914,2996
914,2997
725.914,2998
914,2999
914,3000
728.914,3001
914,3002
914,3003
914,3004
914,3005
914,3006
723.914,3007
726.914,3008
726.914,3009
725.914,3010
725.914,3011
722.945,3012
722.945,3013
722.945,3014
726.914,3015
913.937,3016
730.914,3017
728.914,3018
914,3019
726.914,3020
726.914,3021
726.914,3022
914,3023
725.914,3024
914,3025
513.519,3026
549,3027
513.892,3028
512.513,3029
513.521,3030
529.681,3031
610.615,3032
512.513,3033
610.611,3034
346.513,3035
516.526,3036
520.523,3037
513.892,3038
297.636,3039
511.513,3040
346.513,3041
580.630,3042
520.527,3043
681,3044
549,3045
522,3046
610,3047
512.513,3048
512.513,3049
512.513,3050
346.513,3051
515,3052
133.520,3053
750,3054
615,3055
133.529,3056
515,3057
515,3058
615,3059
616,3060
610,3061
512,3062
512,3063
297.529,3064
297.529,3065
297.529,3066
516.526,3067
665,3068
520,3069
610.612,3070
297.520,3071
975,3072
523,3073
582,3074
520.522,3075
621,3076
594,3077
598,3078
378,3079
882,3080
880.932,3081
725.741,3082
392.741,3083
741,3084
750,3085
378,3086
791,3087
769,3088
912.919,3089
618.951,3090
610.951,3091
916.968,3092
390.896,3093
968,3094
496.896,3095
513.515,3096
615,3097
728.914,3098
843,3099
391.769,3100
769.792,3101
769.895,3102
753,3103
769.790,3104
753.895,3105
796,3106
753,3107
769,3108
391.759,3109
391.757,3110
391.757,3111
769.792,3112
769.792,3113
769,3114
769.792,3115
769,3116
753,3117
370.769,3118
769.790,3119
769.792,3120
769,3121
912.952,3122
391.769,3123
327.952,3124
359.769,3125
440.841,3126
753.895,3127
391.769,3128
769.792,3129
769.895,3130
355.769,3131
769,3132
769,3133
769.792,3134
769.792,3135
769,3136
769,3137
769.792,3138
391.757,3139
391.757,3140
769,3141
769.792,3142
769,3143
391.769,3144
769.796,3145
769.952,3146
769.796,3147
912,3148
338.918,3149
918,3150
918,3151
918,3152
918.973,3153
918.973,3154
381.918,3155
840,3156
840,3157
323.843,3158
840,3159
359.917,3160
912,3161
912,3162
917,3163
917,3164
325.909,3165
951,3166
895,3167
951,3168
294,3169
398,3170
915,3171
951,3172
912.951,3173
915,3174
915,3175
039.390,3176
915,3177
931,3178
299,3179
615,3180
951,3181
895,3182
912.915,3183
610,3184
895,3185
915,3186
795.947,3187
795.947,3188
795.947,3189
795.957,3190
795.947,3191
795.947,3192
795.914,3193
795.947,3194
795.947,3195
795.947,3196
795.947,3197
795.947,3198
795.947,3199
795.948,3200
795.947,3201
795.947,3202
795.947,3203
795.947,3204
795.947,3205
795.947,3206
795.947,3207
795.947,3208
795.947,3209
795.947,3210
795.947,3211
795.947,3212
795.947,3213
795.947,3214
795.947,3215
795.947,3216
795.947,3217
795.947,3218
795.947,3219
795.947,3220
795.947,3221
795.947,3222
795.947,3223
795.947,3224
795.947,3225
795.957,3226
795.947,3227
795.947,3228
795.947,3229
795.957,3230
795.947,3231
795.947,3232
795.947,3233
795.947,3234
795.947,3235
795.947,3236
795.947,3237
795.947,3238
795.947,3239
795.947,3240
795.947,3241
795.947,3242
795.947,3243
795.947,3244
795.947,3245
795.947,3246
871.930,3247
769.940,3248
363.956,3249
769.940,3250
769.940,3251
327.940,3252
940,3253
332.940,3254
769.940,3255
769.940,3256
769.940,3257
769.940,3258
020.940,3259
356.940,3260
940.973,3261
332.940,3262
356.940,3263
332.940,3264
356.940,3265
327.940,3266
356.940,3267
332.940,3268
356.940,3269
743.940,3270
356.940,3271
630.940,3272
356.940,3273
940,3274
356.940,3275
641.940,3276
355.940,3277
636.940,3278
636.940,3279
356.940,3280
332.940,3281
740.940,3282
769.940,3283
332.945,3284
356.940,3285
356.940,3286
335.940,3287
331.940,3288
331.940,3289
370.940,3290
610.940,3291
610.940,3292
610.940,3293
332.940,3294
332.940,3295
363.940,3296
940,3297
356.940,3298
332.940,3299
700.940,3300
332.940,3301
356.940,3302
356.940,3303
356.940,3304
362.940,3305
359.940,3306
332.940,3307
791.940,3308
362.940,3309
769.950,3310
356.940,3311
769.940,3312
769.940,3313
332.940,3314
356.940,3315
356.940,3316
940,3317
940,3318
940,3319
940,3320
940,3321
325.940,3322
355.940,3323
332.940,3324
940,3325
363.956,3326
769.940,3327
325.940,3328
335.940,3329
332.940,3330
625.912,3331
769.940,3332
356.940,3333
363.940,3334
681.940,3335
332.940,3336
332.940,3337
332.940,3338
305.940,3339
356.940,3340
362.940,3341
769.940,3342
641.940,3343
327.940,3344
616.940,3345
359.940,3346
362.940,3347
325.940,3348
769.940,3349
332.940,3350
356.940,3351
792.940,3352
356.940,3353
610.940,3354
356.940,3355
940,3356
769.940,3357
356.940,3358
356.940,3359
769.940,3360
356.940,3361
356.940,3362
332.940,3363
332.940,3364
769.940,3365
332.940,3366
332.940,3367
769.940,3368
610.940,3369
356.940,3370
623.940,3371
356.940,3372
332.940,3373
769.940,3374
356.940,3375
356.940,3376
363.940,3377
359.940,3378
355.940,3379
610.940,3380
769.940,3381
769.940,3382
951,3383
951,3384
915,3385
951,3386
951,3387
895,3388
915,3389
170,3390
636,3391
615,3392
951,3393
951,3394
951,3395
951,3396
920,3397
920,3398
951,3399
181,3400
615,3401
615,3402
520,3403
133,3404
895,3405
616,3406
895,3407
895,3408
895,3409
895,3410
895,3411
895,3412
895,3413
951,3414
951,3415
895,3416
181,3417
540,3418
634,3419
895,3420
915,3421
895,3422
920,3423
181,3424
895,3425
951,3426
951,3427
951,3428
390,3429
951,3430
951,3431
951,3432
951,3433
951,3434
951,3435
951,3436
951,3437
895,3438
951,3439
951,3440
181,3441
181,3442
181,3443
510,3444
951,3445
895,3446
895,3447
895,3448
951,3449
951,3450
951,3451
895,3452
895,3453
951,3454
951,3455
951,3456
297.340,3457
951,3458
895,3459
951,3460
181,3461
181,3462
495,3463
895,3464
610,3465
951,3466
951,3467
951,3468
345.951,3469
386.914,3470
725.914,3471
726.914,3472
914,3473
386.914,3474
386.914,3475
728.914,3476
726.914,3477
386.914,3478
726.914,3479
914,3480
580.914,3481
726.914,3482
726.914,3483
307.914,3484
914,3485
726.914,3486
726.914,3487
726.914,3488
246.914,3489
246.914,3490
246.914,3491
246.914,3492
726.914,3493
726.914,3494
246.914,3495
307.914,3496
914,3497
634.914,3498
726.914,3499
914,3500
738.914,3501
726.914,3502
725.914,3503
726.914,3504
627.914,3505
674.914,3506
725.914,3507
623.914,3508
623.914,3509
307.914,3510
307.914,3511
914,3512
726.914,3513
726.914,3514
726.914,3515
725.914,3516
246.914,3517
246.914,3518
727.914,3519
914,3520
914,3521
623.914,3522
627.914,3523
726.914,3524
386.914,3525
386.914,3526
386.914,3527
725.914,3528
914,3529
914,3530
363.915,3531
674.914,3532
627.914,3533
386.914,3534
914,3535
914,3536
914,3537
726.914,3538
914,3539
580.914,3540
726.914,3541
580.914,3542
726.914,3543
914,3544
726.914,3545
726.914,3546
914,3547
914,3548
914,3549
386.914,3550
726.914,3551
627.914,3552
914,3553
914,3554
726.914,3555
728.914,3556
307.914,3557
627.914,3558
725.914,3559
627.914,3560
726.914,3561
726.914,3562
246.914,3563
726.914,3564
246.914,3565
247.914,3566
914,3567
580.914,3568
580.914,3569
627.914,3570
627.914,3571
914,3572
728.914,3573
674.914,3574
725.914,3575
674.914,3576
627.914,3577
726.914,3578
627.914,3579
914,3580
726.914,3581
247.914,3582
246.914,3583
090.914,3584
090.914,3585
386.914,3586
386.914,3587
726.914,3588
579.914,3589
582.914,3590
779.914,3591
914,3592
914,3593
914,3594
914,3595
914,3596
386.914,3597
914,3598
386.914,3599
914,3600
726.914,3601
634.914,3602
580.914,3603
636.914,3604
636.914,3605
583.914,3606
583.914,3607
583.914,3608
583.914,3609
580.914,3610
726.914,3611
726.914,3612
726.914,3613
726.914,3614
726.914,3615
914,3616
914,3617
728.914,3618
726.914,3619
914.945,3620
914.945,3621
914.945,3622
914,3623
634.914,3624
914,3625
726.914,3626
726.914,3627
385.914,3628
726.914,3629
726.914,3630
246.914,3631
726.914,3632
726.914,3633
726.914,3634
726.914,3635
726.914,3636
246.914,3637
726.914,3638
726.914,3639
246.914,3640
246.914,3641
246.914,3642
726.914,3643
726.914,3644
631.914,3645
631.914,3646
307.914,3647
627.914,3648
914,3649
726.914,3650
090.914,3651
247.914,3652
726.914,3653
914,3654
582.914,3655
726.914,3656
914,3657
914,3658
726.914,3659
726.914,3660
914,3661
726.914,3662
726.914,3663
393.914,3664
914,3665
203.914,3666
246.914,3667
246.914,3668
246.914,3669
914,3670
914,3671
726.914,3672
726.914,3673
726.914,3674
726.914,3675
726.914,3676
726.914,3677
726.914,3678
726.914,3679
281.914,3680
393.914,3681
738.914,3682
627.914,3683
627.914,3684
624.914,3685
627.914,3686
633.914,3687
386.914,3688
386.914,3689
386.914,3690
623.914,3691
387.914,3692
633.914,3693
914,3694
387.914,3695
627.914,3696
387.914,3697
633.914,3698
633.914,3699
633.914,3700
331.914,3701
633.914,3702
633.914,3703
914,3704
621.914,3705
621.914,3706
726.914,3707
726.914,3708
726.914,3709
726.914,3710
726.914,3711
726.914,3712
727.914,3713
726.914,3714
271.914,3715
914,3716
203.914,3717
914,3718
393.914,3719
914,3720
633.914,3721
674.914,3722
633.914,3723
633.914,3724
578.914,3725
386.914,3726
552.914,3727
728.914,3728
580.914,3729
778.914,3730
778.914,3731
582.914,3732
914,3733
914,3734
582.914,3735
582.914,3736
624.914,3737
582.914,3738
738.914,3739
738.914,3740
738.914,3741
738.914,3742
631.914,3743
631.914,3744
843,3745
297.340,3746
297,3747
391.914,3748
625.914,3749
246.914,3750
779.914,3751
728.914,3752
914,3753
779.914,3754
914,3755
725.914,3756
914,3757
914,3758
726.914,3759
726.914,3760
914,3761
726.914,3762
725.914,3763
385.914,3764
726.914,3765
625.914,3766
625.914,3767
914,3768
625.914,3769
385.914,3770
914,3771
385.914,3772
385.914,3773
914,3774
914,3775
914,3776
914,3777
914,3778
914,3779
914,3780
914,3781
914,3782
728.914,3783
728.914,3784
914,3785
914,3786
726.914,3787
914,3788
914,3789
914,3790
633.914,3791
633.914,3792
633.914,3793
580.914,3794
633.914,3795
914,3796
633.914,3797
914,3798
725.914,3799
726.914,3800
307.914,3801
725.914,3802
914,3803
914,3804
728.914,3805
914,3806
914,3807
914,3808
633.914,3809
728.914,3810
636.914,3811
914,3812
523.915,3813
630.914,3814
630.914,3815
914,3816
726.914,3817
726.914,3818
914,3819
914,3820
914,3821
914,3822
914,3823
914,3824
914,3825
914,3826
914,3827
631.914,3828
914,3829
639.914,3830
625.914,3831
625.914,3832
622.914,3833
914.940,3834
385.914,3835
631.914,3836
914.940,3837
726.914,3838
726.914,3839
914,3840
625.914,3841
914,3842
914,3843
726.914,3844
726.914,3845
914,3846
625.914,3847
625.914,3848
625.914,3849
914,3850
625.914,3851
625.914,3852
914,3853
728.914,3854
674.914,3855
726.914,3856
728.914,3857
914,3858
625.914,3859
914,3860
914.940,3861
385.914,3862
385.914,3863
728.914,3864
914,3865
622.914,3866
914,3867
914.940,3868
914,3869
914,3870
914,3871
622.914,3872
914,3873
385.914,3874
914.940,3875
914,3876
914,3877
914,3878
914,3879
914,3880
625.914,3881
914,3882
914,3883
914,3884
914,3885
625.914,3886
726.914,3887
726.914,3888
639.914,3889
726.914,3890
914,3891
914,3892
625.914,3893
385.914,3894
914,3895
726.914,3896
914,3897
914,3898
625.914,3899
726.914,3900
726.914,3901
726.914,3902
914,3903
726.914,3904
914,3905
726.914,3906
726.914,3907
726.914,3908
386.914,3909
386.914,3910
386.914,3911
726.914,3912
726.914,3913
914,3914
728.914,3915
914,3916
914,3917
914,3918
914,3919
914,3920
725.914,3921
725.914,3922
726.914,3923
726.914,3924
625.914,3925
914,3926
726.914,3927
726.914,3928
914,3929
914,3930
914,3931
725.914,3932
726.914,3933
726.914,3934
725.914,3935
725.914,3936
625.957,3937
725.914,3938
726.914,3939
726.914,3940
726.914,3941
728.914,3942
914,3943
726.914,3944
728.914,3945
725.914,3946
338.914,3947
670.914,3948
670.914,3949
914,3950
590.914,3951
914,3952
914,3953
914,3954
914,3955
914,3956
914,3957
914,3958
914,3959
914,3960
914,3961
725.914,3962
725.914,3963
725.914,3964
914,3965
914,3966
726.914,3967
090.914,3968
914,3969
726.914,3970
726.914,3971
726.914,3972
728.914,3973
728.914,3974
725.914,3975
670.914,3976
670.914,3977
670.914,3978
670.914,3979
914,3980
725.914,3981
580.914,3982
914,3983
914,3984
634.914,3985
914,3986
914,3987
914,3988
914,3989
914,3990
726.914,3991
914,3992
726.914,3993
726.914,3994
725.914,3995
725.914,3996
728.914,3997
728.914,3998
728.914,3999
725.914,4000
726.914,4001
726.914,4002
726.914,4003
385.914,4004
385.914,4005
670.914,4006
670.914,4007
670.914,4008
670.914,4009
670.914,4010
670.914,4011
670.914,4012
670.914,4013
725.914,4014
914,4015
914,4016
725.914,4017
725.914,4018
914,4019
385.914,4020
914,4021
385.914,4022
914,4023
914,4024
914,4025
914,4026
914,4027
914,4028
726.914,4029
914,4030
914,4031
914,4032
726.914,4033
